ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93272,8,2023,Elec- Agricultural,Y,0,0,
93272,9,2023,Elec- Agricultural,Y,0,0,
93274,7,2023,Elec- Agricultural,Y,0,0,
93274,8,2023,Elec- Agricultural,Y,0,0,
93274,9,2023,Elec- Agricultural,Y,0,0,
93276,7,2023,Elec- Agricultural,Y,0,0,
93276,8,2023,Elec- Agricultural,Y,0,0,
93276,9,2023,Elec- Agricultural,Y,0,0,
93277,7,2023,Elec- Agricultural,Y,0,0,
93277,8,2023,Elec- Agricultural,Y,0,0,
93277,9,2023,Elec- Agricultural,Y,0,0,
93280,7,2023,Elec- Agricultural,Y,866,"81,844,074","94,508"
93280,8,2023,Elec- Agricultural,Y,812,"57,285,675","70,549"
93280,9,2023,Elec- Agricultural,Y,659,"41,147,097","62,439"
93286,7,2023,Elec- Agricultural,Y,0,0,
93286,8,2023,Elec- Agricultural,Y,0,0,
93286,9,2023,Elec- Agricultural,Y,0,0,
93291,7,2023,Elec- Agricultural,Y,0,0,
93291,8,2023,Elec- Agricultural,Y,0,0,
93291,9,2023,Elec- Agricultural,Y,0,0,
93292,7,2023,Elec- Agricultural,Y,0,0,
93292,8,2023,Elec- Agricultural,Y,0,0,
93292,9,2023,Elec- Agricultural,Y,0,0,
93301,7,2023,Elec- Agricultural,Y,0,0,
93301,8,2023,Elec- Agricultural,Y,0,0,
93301,9,2023,Elec- Agricultural,Y,0,0,
93304,7,2023,Elec- Agricultural,Y,0,0,
93304,8,2023,Elec- Agricultural,Y,0,0,
93304,9,2023,Elec- Agricultural,Y,0,0,
93305,7,2023,Elec- Agricultural,Y,0,0,
93305,8,2023,Elec- Agricultural,Y,0,0,
93305,9,2023,Elec- Agricultural,Y,0,0,
93306,7,2023,Elec- Agricultural,Y,0,0,
93306,8,2023,Elec- Agricultural,Y,0,0,
93306,9,2023,Elec- Agricultural,Y,0,0,
93307,7,2023,Elec- Agricultural,Y,912,"60,284,151","66,101"
93307,8,2023,Elec- Agricultural,Y,531,"24,034,524","45,263"
93307,9,2023,Elec- Agricultural,Y,548,"18,841,622","34,383"
93308,7,2023,Elec- Agricultural,Y,325,"10,979,220","33,782"
93308,8,2023,Elec- Agricultural,Y,392,"10,649,733","27,168"
93308,9,2023,Elec- Agricultural,Y,376,"7,407,910","19,702"
93309,7,2023,Elec- Agricultural,Y,0,0,
93309,8,2023,Elec- Agricultural,Y,0,0,
93309,9,2023,Elec- Agricultural,Y,0,0,
93311,7,2023,Elec- Agricultural,Y,0,0,
93311,8,2023,Elec- Agricultural,Y,0,0,
93311,9,2023,Elec- Agricultural,Y,0,0,
93312,7,2023,Elec- Agricultural,Y,0,0,
93312,8,2023,Elec- Agricultural,Y,0,0,
93312,9,2023,Elec- Agricultural,Y,0,0,
93313,7,2023,Elec- Agricultural,Y,0,0,
93313,8,2023,Elec- Agricultural,Y,283,"13,150,625","46,469"
93313,9,2023,Elec- Agricultural,Y,283,"9,895,729","34,967"
93314,7,2023,Elec- Agricultural,Y,0,0,
93314,8,2023,Elec- Agricultural,Y,0,0,
93314,9,2023,Elec- Agricultural,Y,0,0,
93401,7,2023,Elec- Agricultural,Y,133,"448,988","3,376"
93401,8,2023,Elec- Agricultural,Y,0,0,
93401,9,2023,Elec- Agricultural,Y,0,0,
93402,7,2023,Elec- Agricultural,Y,0,0,
93402,8,2023,Elec- Agricultural,Y,0,0,
93402,9,2023,Elec- Agricultural,Y,0,0,
93405,7,2023,Elec- Agricultural,Y,0,0,
93405,8,2023,Elec- Agricultural,Y,0,0,
93405,9,2023,Elec- Agricultural,Y,0,0,
93420,7,2023,Elec- Agricultural,Y,425,"8,310,286","19,554"
93420,8,2023,Elec- Agricultural,Y,"1,251","51,267,606","40,981"
93420,9,2023,Elec- Agricultural,Y,"1,246","39,335,058","31,569"
93422,7,2023,Elec- Agricultural,Y,0,0,
93422,8,2023,Elec- Agricultural,Y,0,0,
93422,9,2023,Elec- Agricultural,Y,0,0,
93426,7,2023,Elec- Agricultural,Y,0,0,
93426,8,2023,Elec- Agricultural,Y,0,0,
93426,9,2023,Elec- Agricultural,Y,0,0,
93427,7,2023,Elec- Agricultural,Y,0,0,
93427,8,2023,Elec- Agricultural,Y,0,0,
93427,9,2023,Elec- Agricultural,Y,0,0,
93428,7,2023,Elec- Agricultural,Y,0,0,
93428,8,2023,Elec- Agricultural,Y,0,0,
93428,9,2023,Elec- Agricultural,Y,0,0,
93430,7,2023,Elec- Agricultural,Y,0,0,
93430,8,2023,Elec- Agricultural,Y,118,"184,387","1,563"
93430,9,2023,Elec- Agricultural,Y,118,"178,161","1,510"
93432,7,2023,Elec- Agricultural,Y,0,0,
93432,8,2023,Elec- Agricultural,Y,0,0,
93432,9,2023,Elec- Agricultural,Y,0,0,
93433,7,2023,Elec- Agricultural,Y,0,0,
93433,8,2023,Elec- Agricultural,Y,0,0,
93433,9,2023,Elec- Agricultural,Y,0,0,
93434,7,2023,Elec- Agricultural,Y,0,0,
93434,8,2023,Elec- Agricultural,Y,0,0,
93434,9,2023,Elec- Agricultural,Y,0,0,
93435,7,2023,Elec- Agricultural,Y,0,0,
93436,7,2023,Elec- Agricultural,Y,347,"2,670,606","7,696"
93436,8,2023,Elec- Agricultural,Y,234,"1,968,882","8,414"
93436,9,2023,Elec- Agricultural,Y,298,"1,904,887","6,392"
93437,7,2023,Elec- Agricultural,Y,0,0,
93437,8,2023,Elec- Agricultural,Y,0,0,
93437,9,2023,Elec- Agricultural,Y,0,0,
93441,7,2023,Elec- Agricultural,Y,0,0,
93441,8,2023,Elec- Agricultural,Y,0,0,
93441,9,2023,Elec- Agricultural,Y,0,0,
93442,7,2023,Elec- Agricultural,Y,177,"351,006","1,983"
93442,8,2023,Elec- Agricultural,Y,0,0,
93442,9,2023,Elec- Agricultural,Y,0,0,
93444,7,2023,Elec- Agricultural,Y,0,0,
93444,8,2023,Elec- Agricultural,Y,0,0,
93444,9,2023,Elec- Agricultural,Y,0,0,
93445,7,2023,Elec- Agricultural,Y,0,0,
93445,8,2023,Elec- Agricultural,Y,0,0,
93445,9,2023,Elec- Agricultural,Y,0,0,
93446,7,2023,Elec- Agricultural,Y,637,"4,762,659","7,477"
93446,8,2023,Elec- Agricultural,Y,594,"5,273,218","8,877"
93446,9,2023,Elec- Agricultural,Y,517,"2,634,387","5,096"
93449,7,2023,Elec- Agricultural,Y,0,0,
93449,8,2023,Elec- Agricultural,Y,0,0,
93449,9,2023,Elec- Agricultural,Y,0,0,
93450,7,2023,Elec- Agricultural,Y,0,0,
93450,8,2023,Elec- Agricultural,Y,0,0,
93450,9,2023,Elec- Agricultural,Y,0,0,
93451,7,2023,Elec- Agricultural,Y,268,"5,231,465","19,520"
93451,8,2023,Elec- Agricultural,Y,244,"10,629,828","43,565"
93451,9,2023,Elec- Agricultural,Y,244,"8,078,017","33,107"
93452,7,2023,Elec- Agricultural,Y,0,0,
93452,8,2023,Elec- Agricultural,Y,0,0,
93452,9,2023,Elec- Agricultural,Y,0,0,
93453,7,2023,Elec- Agricultural,Y,0,0,
93453,8,2023,Elec- Agricultural,Y,0,0,
93453,9,2023,Elec- Agricultural,Y,0,0,
93454,7,2023,Elec- Agricultural,Y,371,"18,781,684","50,624"
93454,8,2023,Elec- Agricultural,Y,0,0,
93454,9,2023,Elec- Agricultural,Y,0,0,
93455,7,2023,Elec- Agricultural,Y,0,0,
93455,8,2023,Elec- Agricultural,Y,0,0,
93455,9,2023,Elec- Agricultural,Y,0,0,
93458,7,2023,Elec- Agricultural,Y,0,0,
93458,8,2023,Elec- Agricultural,Y,0,0,
93458,9,2023,Elec- Agricultural,Y,0,0,
93460,7,2023,Elec- Agricultural,Y,183,"1,061,748","5,802"
93460,8,2023,Elec- Agricultural,Y,183,"1,076,065","5,880"
93460,9,2023,Elec- Agricultural,Y,234,"1,148,792","4,909"
93461,7,2023,Elec- Agricultural,Y,0,0,
93461,8,2023,Elec- Agricultural,Y,0,0,
93461,9,2023,Elec- Agricultural,Y,0,0,
93463,7,2023,Elec- Agricultural,Y,0,0,
93463,8,2023,Elec- Agricultural,Y,115,"676,950","5,887"
93463,9,2023,Elec- Agricultural,Y,0,0,
93465,7,2023,Elec- Agricultural,N,127,"283,302","2,231"
93465,8,2023,Elec- Agricultural,N,127,"314,484","2,476"
93465,9,2023,Elec- Agricultural,N,126,"227,241","1,804"
93601,7,2023,Elec- Agricultural,Y,0,0,
93601,8,2023,Elec- Agricultural,Y,0,0,
93601,9,2023,Elec- Agricultural,Y,0,0,
93602,7,2023,Elec- Agricultural,Y,0,0,
93602,8,2023,Elec- Agricultural,Y,0,0,
93602,9,2023,Elec- Agricultural,Y,0,0,
93603,7,2023,Elec- Agricultural,Y,0,0,
93603,8,2023,Elec- Agricultural,Y,0,0,
93603,9,2023,Elec- Agricultural,Y,0,0,
93608,7,2023,Elec- Agricultural,Y,0,0,
93608,8,2023,Elec- Agricultural,Y,0,0,
93608,9,2023,Elec- Agricultural,Y,0,0,
93609,7,2023,Elec- Agricultural,N,221,"7,775,839","35,185"
93609,8,2023,Elec- Agricultural,Y,472,"13,519,570","28,643"
93609,9,2023,Elec- Agricultural,Y,0,0,
93610,7,2023,Elec- Agricultural,N,461,"28,173,279","61,113"
93610,8,2023,Elec- Agricultural,N,460,"24,104,569","52,401"
93610,9,2023,Elec- Agricultural,N,461,"17,147,128","37,196"
93611,7,2023,Elec- Agricultural,Y,132,"478,740","3,627"
93611,8,2023,Elec- Agricultural,Y,0,0,
93611,9,2023,Elec- Agricultural,Y,0,0,
93612,7,2023,Elec- Agricultural,Y,0,0,
93612,8,2023,Elec- Agricultural,Y,0,0,
93612,9,2023,Elec- Agricultural,Y,0,0,
93614,7,2023,Elec- Agricultural,Y,0,0,
93614,8,2023,Elec- Agricultural,Y,0,0,
93614,9,2023,Elec- Agricultural,Y,0,0,
93615,7,2023,Elec- Agricultural,Y,0,0,
93615,8,2023,Elec- Agricultural,Y,0,0,
93615,9,2023,Elec- Agricultural,Y,0,0,
93616,7,2023,Elec- Agricultural,Y,0,0,
93616,8,2023,Elec- Agricultural,Y,0,0,
93616,9,2023,Elec- Agricultural,Y,0,0,
93618,7,2023,Elec- Agricultural,Y,554,"10,254,552","18,510"
93618,8,2023,Elec- Agricultural,Y,"1,063","12,427,012","11,691"
93618,9,2023,Elec- Agricultural,Y,"1,065","9,059,445","8,507"
93619,7,2023,Elec- Agricultural,Y,153,"387,568","2,533"
93619,8,2023,Elec- Agricultural,Y,0,0,
93619,9,2023,Elec- Agricultural,Y,0,0,
93620,7,2023,Elec- Agricultural,N,236,"5,358,529","22,706"
93620,8,2023,Elec- Agricultural,Y,0,0,
93620,9,2023,Elec- Agricultural,Y,0,0,
93621,7,2023,Elec- Agricultural,Y,0,0,
93621,8,2023,Elec- Agricultural,Y,0,0,
93621,9,2023,Elec- Agricultural,Y,0,0,
93622,7,2023,Elec- Agricultural,N,248,"11,470,035","46,250"
93622,8,2023,Elec- Agricultural,Y,485,"14,271,020","29,425"
93622,9,2023,Elec- Agricultural,Y,487,"9,672,744","19,862"
93624,7,2023,Elec- Agricultural,N,116,"3,298,664","28,437"
93624,8,2023,Elec- Agricultural,N,115,"3,147,611","27,371"
93625,7,2023,Elec- Agricultural,Y,0,0,
93625,8,2023,Elec- Agricultural,Y,0,0,
93625,9,2023,Elec- Agricultural,Y,0,0,
93626,7,2023,Elec- Agricultural,Y,0,0,
93626,8,2023,Elec- Agricultural,Y,0,0,
93626,9,2023,Elec- Agricultural,Y,0,0,
93627,7,2023,Elec- Agricultural,Y,0,0,
93627,8,2023,Elec- Agricultural,Y,0,0,
93627,9,2023,Elec- Agricultural,Y,0,0,
93628,7,2023,Elec- Agricultural,Y,0,0,
93628,8,2023,Elec- Agricultural,Y,0,0,
93628,9,2023,Elec- Agricultural,Y,0,0,
93630,7,2023,Elec- Agricultural,Y,621,"19,577,951","31,526"
93630,8,2023,Elec- Agricultural,Y,622,"16,102,947","25,889"
93630,9,2023,Elec- Agricultural,N,504,"9,338,745","18,529"
93631,7,2023,Elec- Agricultural,N,489,"6,206,842","12,693"
93631,8,2023,Elec- Agricultural,N,490,"5,404,979","11,031"
93631,9,2023,Elec- Agricultural,N,483,"3,974,725","8,229"
93635,7,2023,Elec- Agricultural,N,277,"6,218,068","22,448"
93635,8,2023,Elec- Agricultural,N,276,"6,130,764","22,213"
93635,9,2023,Elec- Agricultural,Y,971,"24,119,410","24,840"
93636,7,2023,Elec- Agricultural,Y,0,0,
93636,8,2023,Elec- Agricultural,Y,0,0,
93636,9,2023,Elec- Agricultural,Y,0,0,
93637,7,2023,Elec- Agricultural,N,670,"32,967,847","49,206"
93637,8,2023,Elec- Agricultural,N,667,"27,396,516","41,074"
93637,9,2023,Elec- Agricultural,N,665,"19,764,276","29,721"
93638,7,2023,Elec- Agricultural,Y,603,"15,773,781","26,159"
93638,8,2023,Elec- Agricultural,Y,378,"10,102,190","26,725"
93638,9,2023,Elec- Agricultural,Y,373,"6,584,877","17,654"
93640,7,2023,Elec- Agricultural,Y,284,"8,541,326","30,075"
93640,8,2023,Elec- Agricultural,Y,286,"7,597,089","26,563"
93640,9,2023,Elec- Agricultural,Y,282,"5,314,896","18,847"
93641,7,2023,Elec- Agricultural,Y,0,0,
93641,8,2023,Elec- Agricultural,Y,0,0,
93641,9,2023,Elec- Agricultural,Y,0,0,
93643,7,2023,Elec- Agricultural,Y,0,0,
93643,8,2023,Elec- Agricultural,Y,0,0,
93643,9,2023,Elec- Agricultural,Y,0,0,
93644,7,2023,Elec- Agricultural,Y,0,0,
93644,8,2023,Elec- Agricultural,Y,0,0,
93644,9,2023,Elec- Agricultural,Y,0,0,
93645,7,2023,Elec- Agricultural,Y,0,0,
93645,8,2023,Elec- Agricultural,Y,0,0,
93645,9,2023,Elec- Agricultural,Y,0,0,
93646,7,2023,Elec- Agricultural,Y,0,0,
93646,8,2023,Elec- Agricultural,Y,0,0,
93646,9,2023,Elec- Agricultural,Y,0,0,
93647,7,2023,Elec- Agricultural,Y,514,"3,407,741","6,630"
93647,8,2023,Elec- Agricultural,Y,0,0,
93647,9,2023,Elec- Agricultural,Y,0,0,
93648,7,2023,Elec- Agricultural,Y,0,0,
93648,8,2023,Elec- Agricultural,Y,0,0,
93648,9,2023,Elec- Agricultural,Y,0,0,
93650,7,2023,Elec- Agricultural,Y,0,0,
93650,8,2023,Elec- Agricultural,Y,0,0,
93650,9,2023,Elec- Agricultural,Y,0,0,
93651,7,2023,Elec- Agricultural,Y,0,0,
93651,8,2023,Elec- Agricultural,Y,0,0,
93651,9,2023,Elec- Agricultural,Y,0,0,
93652,7,2023,Elec- Agricultural,Y,0,0,
93652,8,2023,Elec- Agricultural,Y,0,0,
93652,9,2023,Elec- Agricultural,Y,0,0,
93653,7,2023,Elec- Agricultural,Y,0,0,
93653,8,2023,Elec- Agricultural,Y,0,0,
93653,9,2023,Elec- Agricultural,Y,0,0,
93654,7,2023,Elec- Agricultural,Y,"1,085","15,590,560","14,369"
93654,8,2023,Elec- Agricultural,Y,"1,084","14,973,666","13,813"
93654,9,2023,Elec- Agricultural,Y,"1,084","12,181,602","11,238"
93656,7,2023,Elec- Agricultural,N,209,"8,549,013","40,904"
93656,8,2023,Elec- Agricultural,Y,0,0,
93656,9,2023,Elec- Agricultural,Y,0,0,
93657,7,2023,Elec- Agricultural,N,721,"5,103,583","7,078"
93657,8,2023,Elec- Agricultural,N,723,"4,546,006","6,288"
93657,9,2023,Elec- Agricultural,N,722,"3,811,239","5,279"
93660,7,2023,Elec- Agricultural,Y,0,0,
93660,8,2023,Elec- Agricultural,Y,0,0,
93660,9,2023,Elec- Agricultural,Y,119,"2,358,159","19,816"
93662,7,2023,Elec- Agricultural,Y,772,"10,078,763","13,055"
93662,8,2023,Elec- Agricultural,Y,769,"8,352,702","10,862"
93662,9,2023,Elec- Agricultural,Y,768,"6,290,102","8,190"
93667,7,2023,Elec- Agricultural,Y,0,0,
93667,8,2023,Elec- Agricultural,Y,0,0,
93667,9,2023,Elec- Agricultural,Y,0,0,
93668,7,2023,Elec- Agricultural,Y,0,0,
93668,8,2023,Elec- Agricultural,Y,0,0,
93668,9,2023,Elec- Agricultural,Y,0,0,
93670,7,2023,Elec- Agricultural,N,33,"98,306","2,979"
93675,7,2023,Elec- Agricultural,Y,0,0,
93675,8,2023,Elec- Agricultural,Y,0,0,
93675,9,2023,Elec- Agricultural,Y,0,0,
93701,7,2023,Elec- Agricultural,Y,0,0,
93701,8,2023,Elec- Agricultural,Y,0,0,
93701,9,2023,Elec- Agricultural,Y,0,0,
93702,7,2023,Elec- Agricultural,Y,0,0,
93702,8,2023,Elec- Agricultural,Y,0,0,
93702,9,2023,Elec- Agricultural,Y,0,0,
93703,7,2023,Elec- Agricultural,Y,0,0,
93703,8,2023,Elec- Agricultural,Y,0,0,
93703,9,2023,Elec- Agricultural,Y,0,0,
93704,7,2023,Elec- Agricultural,Y,0,0,
93704,8,2023,Elec- Agricultural,Y,0,0,
93704,9,2023,Elec- Agricultural,Y,0,0,
93705,7,2023,Elec- Agricultural,Y,21,"57,388","2,733"
93705,8,2023,Elec- Agricultural,Y,0,0,
93705,9,2023,Elec- Agricultural,Y,0,0,
93706,7,2023,Elec- Agricultural,Y,827,"16,222,026","19,616"
93706,8,2023,Elec- Agricultural,N,674,"9,658,806","14,331"
93706,9,2023,Elec- Agricultural,Y,"3,057","29,353,643","9,602"
93710,7,2023,Elec- Agricultural,Y,0,0,
93710,8,2023,Elec- Agricultural,Y,0,0,
93710,9,2023,Elec- Agricultural,Y,0,0,
93711,7,2023,Elec- Agricultural,Y,0,0,
93711,8,2023,Elec- Agricultural,Y,0,0,
93711,9,2023,Elec- Agricultural,Y,0,0,
93720,7,2023,Elec- Agricultural,Y,0,0,
93720,8,2023,Elec- Agricultural,Y,0,0,
93720,9,2023,Elec- Agricultural,Y,0,0,
93721,7,2023,Elec- Agricultural,Y,0,0,
93721,8,2023,Elec- Agricultural,Y,0,0,
93721,9,2023,Elec- Agricultural,Y,0,0,
93722,7,2023,Elec- Agricultural,N,176,"497,131","2,825"
93722,8,2023,Elec- Agricultural,Y,0,0,
93722,9,2023,Elec- Agricultural,Y,0,0,
93723,7,2023,Elec- Agricultural,N,149,"704,075","4,725"
93723,8,2023,Elec- Agricultural,Y,0,0,
93723,9,2023,Elec- Agricultural,Y,0,0,
93725,7,2023,Elec- Agricultural,Y,781,"8,775,511","11,236"
93725,8,2023,Elec- Agricultural,Y,"1,913","15,869,819","8,296"
93725,9,2023,Elec- Agricultural,Y,0,0,
93726,7,2023,Elec- Agricultural,Y,0,0,
93726,8,2023,Elec- Agricultural,Y,0,0,
93726,9,2023,Elec- Agricultural,Y,0,0,
93727,7,2023,Elec- Agricultural,Y,176,"833,832","4,738"
93727,8,2023,Elec- Agricultural,Y,0,0,
93727,9,2023,Elec- Agricultural,Y,0,0,
93728,7,2023,Elec- Agricultural,Y,0,0,
93728,8,2023,Elec- Agricultural,Y,0,0,
93728,9,2023,Elec- Agricultural,Y,0,0,
93730,7,2023,Elec- Agricultural,Y,0,0,
93730,8,2023,Elec- Agricultural,Y,0,0,
93730,9,2023,Elec- Agricultural,Y,0,0,
93737,7,2023,Elec- Agricultural,Y,0,0,
93737,8,2023,Elec- Agricultural,Y,0,0,
93737,9,2023,Elec- Agricultural,Y,0,0,
93740,7,2023,Elec- Agricultural,Y,0,0,
93740,8,2023,Elec- Agricultural,Y,0,0,
93740,9,2023,Elec- Agricultural,Y,0,0,
93741,7,2023,Elec- Agricultural,Y,0,0,
93741,8,2023,Elec- Agricultural,Y,0,0,
93741,9,2023,Elec- Agricultural,Y,0,0,
93901,7,2023,Elec- Agricultural,Y,141,"13,659,538","96,876"
93901,8,2023,Elec- Agricultural,Y,142,"14,326,360","100,890"
93901,9,2023,Elec- Agricultural,Y,302,"18,861,621","62,456"
93905,7,2023,Elec- Agricultural,Y,0,0,
93905,8,2023,Elec- Agricultural,Y,0,0,
93905,9,2023,Elec- Agricultural,Y,0,0,
93906,7,2023,Elec- Agricultural,Y,0,0,
93906,8,2023,Elec- Agricultural,Y,0,0,
93906,9,2023,Elec- Agricultural,Y,0,0,
93907,7,2023,Elec- Agricultural,Y,0,0,
93907,8,2023,Elec- Agricultural,Y,0,0,
93907,9,2023,Elec- Agricultural,Y,111,"1,996,953","17,991"
93908,7,2023,Elec- Agricultural,Y,212,"13,008,855","61,363"
93908,8,2023,Elec- Agricultural,Y,210,"12,753,460","60,731"
93908,9,2023,Elec- Agricultural,Y,0,0,
93920,7,2023,Elec- Agricultural,Y,0,0,
93920,8,2023,Elec- Agricultural,Y,0,0,
93920,9,2023,Elec- Agricultural,Y,0,0,
93923,7,2023,Elec- Agricultural,Y,0,0,
93923,8,2023,Elec- Agricultural,Y,0,0,
93923,9,2023,Elec- Agricultural,Y,0,0,
93924,7,2023,Elec- Agricultural,Y,60,"76,127","1,269"
93924,8,2023,Elec- Agricultural,Y,61,"80,873","1,326"
93924,9,2023,Elec- Agricultural,Y,0,0,
93925,7,2023,Elec- Agricultural,Y,0,0,
93925,8,2023,Elec- Agricultural,Y,0,0,
93925,9,2023,Elec- Agricultural,Y,0,0,
93926,7,2023,Elec- Agricultural,Y,0,0,
93926,8,2023,Elec- Agricultural,Y,0,0,
93926,9,2023,Elec- Agricultural,Y,0,0,
93927,7,2023,Elec- Agricultural,Y,0,0,
93927,8,2023,Elec- Agricultural,Y,0,0,
93927,9,2023,Elec- Agricultural,Y,0,0,
93930,7,2023,Elec- Agricultural,Y,243,"10,527,307","43,322"
93930,8,2023,Elec- Agricultural,Y,241,"10,630,996","44,112"
93930,9,2023,Elec- Agricultural,Y,417,"13,644,275","32,720"
93932,7,2023,Elec- Agricultural,Y,0,0,
93932,8,2023,Elec- Agricultural,Y,0,0,
93932,9,2023,Elec- Agricultural,Y,0,0,
93933,7,2023,Elec- Agricultural,Y,0,0,
93933,8,2023,Elec- Agricultural,Y,0,0,
93933,9,2023,Elec- Agricultural,Y,0,0,
93940,7,2023,Elec- Agricultural,Y,0,0,
93940,8,2023,Elec- Agricultural,Y,0,0,
93940,9,2023,Elec- Agricultural,Y,0,0,
93950,7,2023,Elec- Agricultural,Y,0,0,
93950,8,2023,Elec- Agricultural,Y,0,0,
93950,9,2023,Elec- Agricultural,Y,0,0,
93960,7,2023,Elec- Agricultural,Y,181,"14,487,299","80,040"
93960,8,2023,Elec- Agricultural,Y,182,"14,816,129","81,407"
93960,9,2023,Elec- Agricultural,Y,0,0,
94010,7,2023,Elec- Agricultural,Y,0,0,
94010,8,2023,Elec- Agricultural,Y,0,0,
