ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95620,10,2023,Elec- Agricultural,Y,931,"6,660,876","7,155"
95620,11,2023,Elec- Agricultural,Y,0,0,
95620,12,2023,Elec- Agricultural,Y,0,0,
95623,10,2023,Elec- Agricultural,Y,0,0,
95623,11,2023,Elec- Agricultural,Y,0,0,
95623,12,2023,Elec- Agricultural,Y,0,0,
95626,10,2023,Elec- Agricultural,Y,0,0,
95626,11,2023,Elec- Agricultural,Y,0,0,
95626,12,2023,Elec- Agricultural,Y,0,0,
95627,10,2023,Elec- Agricultural,Y,0,0,
95627,11,2023,Elec- Agricultural,Y,0,0,
95627,12,2023,Elec- Agricultural,Y,0,0,
95629,10,2023,Elec- Agricultural,Y,0,0,
95629,11,2023,Elec- Agricultural,Y,0,0,
95629,12,2023,Elec- Agricultural,Y,0,0,
95632,10,2023,Elec- Agricultural,N,103,"411,682","3,997"
95632,11,2023,Elec- Agricultural,Y,0,0,
95632,12,2023,Elec- Agricultural,Y,0,0,
95633,10,2023,Elec- Agricultural,Y,0,0,
95633,11,2023,Elec- Agricultural,Y,0,0,
95633,12,2023,Elec- Agricultural,Y,0,0,
95634,10,2023,Elec- Agricultural,Y,0,0,
95634,11,2023,Elec- Agricultural,Y,0,0,
95634,12,2023,Elec- Agricultural,Y,0,0,
95635,10,2023,Elec- Agricultural,Y,0,0,
95635,11,2023,Elec- Agricultural,Y,0,0,
95635,12,2023,Elec- Agricultural,Y,0,0,
95637,10,2023,Elec- Agricultural,Y,0,0,
95637,11,2023,Elec- Agricultural,Y,0,0,
95637,12,2023,Elec- Agricultural,Y,0,0,
95640,10,2023,Elec- Agricultural,Y,0,0,
95640,11,2023,Elec- Agricultural,Y,0,0,
95640,12,2023,Elec- Agricultural,Y,0,0,
95641,10,2023,Elec- Agricultural,Y,0,0,
95641,11,2023,Elec- Agricultural,Y,0,0,
95641,12,2023,Elec- Agricultural,Y,0,0,
95642,10,2023,Elec- Agricultural,Y,0,0,
95642,11,2023,Elec- Agricultural,Y,0,0,
95642,12,2023,Elec- Agricultural,Y,0,0,
95645,10,2023,Elec- Agricultural,Y,0,0,
95645,11,2023,Elec- Agricultural,Y,0,0,
95645,12,2023,Elec- Agricultural,Y,0,0,
95648,10,2023,Elec- Agricultural,Y,0,0,
95648,11,2023,Elec- Agricultural,Y,0,0,
95648,12,2023,Elec- Agricultural,Y,0,0,
95650,10,2023,Elec- Agricultural,Y,0,0,
95650,11,2023,Elec- Agricultural,Y,0,0,
95650,12,2023,Elec- Agricultural,Y,0,0,
95651,10,2023,Elec- Agricultural,Y,0,0,
95651,11,2023,Elec- Agricultural,Y,0,0,
95651,12,2023,Elec- Agricultural,Y,0,0,
95653,10,2023,Elec- Agricultural,Y,0,0,
95653,11,2023,Elec- Agricultural,Y,0,0,
95653,12,2023,Elec- Agricultural,Y,0,0,
95658,10,2023,Elec- Agricultural,Y,0,0,
95658,11,2023,Elec- Agricultural,Y,0,0,
95658,12,2023,Elec- Agricultural,Y,0,0,
95659,10,2023,Elec- Agricultural,Y,0,0,
95659,11,2023,Elec- Agricultural,Y,0,0,
95659,12,2023,Elec- Agricultural,Y,0,0,
95663,10,2023,Elec- Agricultural,Y,0,0,
95663,11,2023,Elec- Agricultural,Y,0,0,
95663,12,2023,Elec- Agricultural,Y,0,0,
95664,10,2023,Elec- Agricultural,Y,0,0,
95664,11,2023,Elec- Agricultural,Y,0,0,
95664,12,2023,Elec- Agricultural,Y,0,0,
95665,10,2023,Elec- Agricultural,Y,0,0,
95665,11,2023,Elec- Agricultural,Y,0,0,
95665,12,2023,Elec- Agricultural,Y,0,0,
95666,10,2023,Elec- Agricultural,Y,0,0,
95666,11,2023,Elec- Agricultural,Y,0,0,
95666,12,2023,Elec- Agricultural,Y,0,0,
95667,10,2023,Elec- Agricultural,Y,0,0,
95667,11,2023,Elec- Agricultural,Y,0,0,
95667,12,2023,Elec- Agricultural,Y,0,0,
95668,10,2023,Elec- Agricultural,Y,0,0,
95668,11,2023,Elec- Agricultural,Y,0,0,
95668,12,2023,Elec- Agricultural,Y,0,0,
95669,10,2023,Elec- Agricultural,Y,297,"327,924","1,104"
95669,11,2023,Elec- Agricultural,Y,0,0,
95669,12,2023,Elec- Agricultural,Y,0,0,
95672,10,2023,Elec- Agricultural,Y,0,0,
95672,11,2023,Elec- Agricultural,Y,0,0,
95672,12,2023,Elec- Agricultural,Y,0,0,
95674,10,2023,Elec- Agricultural,Y,0,0,
95674,11,2023,Elec- Agricultural,Y,0,0,
95674,12,2023,Elec- Agricultural,Y,0,0,
95678,10,2023,Elec- Agricultural,Y,0,0,
95678,11,2023,Elec- Agricultural,Y,0,0,
95678,12,2023,Elec- Agricultural,Y,0,0,
95679,10,2023,Elec- Agricultural,Y,0,0,
95679,11,2023,Elec- Agricultural,Y,0,0,
95679,12,2023,Elec- Agricultural,Y,0,0,
95681,10,2023,Elec- Agricultural,Y,0,0,
95681,11,2023,Elec- Agricultural,Y,0,0,
95681,12,2023,Elec- Agricultural,Y,0,0,
95682,10,2023,Elec- Agricultural,Y,0,0,
95682,11,2023,Elec- Agricultural,Y,0,0,
95682,12,2023,Elec- Agricultural,Y,0,0,
95684,10,2023,Elec- Agricultural,Y,0,0,
95684,11,2023,Elec- Agricultural,Y,0,0,
95684,12,2023,Elec- Agricultural,Y,233,"213,819",918
95685,10,2023,Elec- Agricultural,Y,0,0,
95685,11,2023,Elec- Agricultural,Y,0,0,
95685,12,2023,Elec- Agricultural,Y,0,0,
95687,10,2023,Elec- Agricultural,Y,0,0,
95687,11,2023,Elec- Agricultural,Y,0,0,
95687,12,2023,Elec- Agricultural,Y,0,0,
95688,10,2023,Elec- Agricultural,Y,0,0,
95688,11,2023,Elec- Agricultural,Y,0,0,
95688,12,2023,Elec- Agricultural,Y,0,0,
95689,10,2023,Elec- Agricultural,Y,0,0,
95689,11,2023,Elec- Agricultural,Y,0,0,
95689,12,2023,Elec- Agricultural,Y,0,0,
95690,10,2023,Elec- Agricultural,Y,0,0,
95690,11,2023,Elec- Agricultural,Y,0,0,
95690,12,2023,Elec- Agricultural,Y,0,0,
95691,10,2023,Elec- Agricultural,Y,0,0,
95691,11,2023,Elec- Agricultural,Y,0,0,
95691,12,2023,Elec- Agricultural,Y,0,0,
95692,10,2023,Elec- Agricultural,Y,0,0,
95692,11,2023,Elec- Agricultural,Y,0,0,
95692,12,2023,Elec- Agricultural,Y,0,0,
95694,10,2023,Elec- Agricultural,Y,0,0,
95694,11,2023,Elec- Agricultural,Y,0,0,
95694,12,2023,Elec- Agricultural,Y,0,0,
95695,10,2023,Elec- Agricultural,Y,"1,618","18,165,076","11,227"
95695,11,2023,Elec- Agricultural,Y,"2,360","23,788,217","10,080"
95695,12,2023,Elec- Agricultural,Y,"2,513","12,430,684","4,947"
95698,10,2023,Elec- Agricultural,Y,0,0,
95698,11,2023,Elec- Agricultural,Y,0,0,
95698,12,2023,Elec- Agricultural,Y,0,0,
95703,10,2023,Elec- Agricultural,Y,0,0,
95703,11,2023,Elec- Agricultural,Y,0,0,
95703,12,2023,Elec- Agricultural,Y,0,0,
95709,10,2023,Elec- Agricultural,Y,0,0,
95709,11,2023,Elec- Agricultural,Y,0,0,
95709,12,2023,Elec- Agricultural,Y,0,0,
95726,10,2023,Elec- Agricultural,Y,0,0,
95726,11,2023,Elec- Agricultural,Y,0,0,
95726,12,2023,Elec- Agricultural,Y,0,0,
95746,10,2023,Elec- Agricultural,Y,0,0,
95746,11,2023,Elec- Agricultural,Y,0,0,
95746,12,2023,Elec- Agricultural,Y,0,0,
95747,10,2023,Elec- Agricultural,Y,0,0,
95747,11,2023,Elec- Agricultural,Y,0,0,
95747,12,2023,Elec- Agricultural,Y,0,0,
95762,10,2023,Elec- Agricultural,Y,0,0,
95762,11,2023,Elec- Agricultural,Y,0,0,
95762,12,2023,Elec- Agricultural,Y,0,0,
95776,10,2023,Elec- Agricultural,Y,0,0,
95776,11,2023,Elec- Agricultural,Y,0,0,
95776,12,2023,Elec- Agricultural,Y,0,0,
95836,10,2023,Elec- Agricultural,Y,0,0,
95836,11,2023,Elec- Agricultural,Y,0,0,
95836,12,2023,Elec- Agricultural,Y,0,0,
95837,10,2023,Elec- Agricultural,Y,0,0,
95837,11,2023,Elec- Agricultural,Y,0,0,
95837,12,2023,Elec- Agricultural,Y,0,0,
95901,10,2023,Elec- Agricultural,Y,"3,055","16,922,218","5,539"
95901,11,2023,Elec- Agricultural,Y,"2,560","5,758,237","2,249"
95901,12,2023,Elec- Agricultural,Y,"2,119","2,678,756","1,264"
95912,10,2023,Elec- Agricultural,Y,511,"12,493,881","24,450"
95912,11,2023,Elec- Agricultural,Y,0,0,
95912,12,2023,Elec- Agricultural,Y,0,0,
95914,10,2023,Elec- Agricultural,Y,0,0,
95914,11,2023,Elec- Agricultural,Y,0,0,
95914,12,2023,Elec- Agricultural,Y,0,0,
95916,10,2023,Elec- Agricultural,Y,0,0,
95916,11,2023,Elec- Agricultural,Y,0,0,
95916,12,2023,Elec- Agricultural,Y,0,0,
95917,10,2023,Elec- Agricultural,Y,0,0,
95917,11,2023,Elec- Agricultural,Y,0,0,
95917,12,2023,Elec- Agricultural,Y,0,0,
95918,10,2023,Elec- Agricultural,Y,0,0,
95918,11,2023,Elec- Agricultural,Y,0,0,
95918,12,2023,Elec- Agricultural,Y,0,0,
95919,10,2023,Elec- Agricultural,Y,0,0,
95919,11,2023,Elec- Agricultural,Y,0,0,
95919,12,2023,Elec- Agricultural,Y,0,0,
95920,10,2023,Elec- Agricultural,Y,0,0,
95920,11,2023,Elec- Agricultural,Y,0,0,
95920,12,2023,Elec- Agricultural,Y,0,0,
95922,10,2023,Elec- Agricultural,Y,0,0,
95922,11,2023,Elec- Agricultural,Y,0,0,
95922,12,2023,Elec- Agricultural,Y,0,0,
95926,10,2023,Elec- Agricultural,Y,0,0,
95926,11,2023,Elec- Agricultural,Y,0,0,
95926,12,2023,Elec- Agricultural,Y,0,0,
95928,10,2023,Elec- Agricultural,Y,0,0,
95928,11,2023,Elec- Agricultural,Y,"1,139","5,175,944","4,544"
95928,12,2023,Elec- Agricultural,Y,0,0,
95932,10,2023,Elec- Agricultural,Y,294,"5,354,862","18,214"
95932,11,2023,Elec- Agricultural,Y,342,"3,995,512","11,683"
95932,12,2023,Elec- Agricultural,Y,922,"8,091,516","8,776"
95934,10,2023,Elec- Agricultural,Y,0,0,
95934,11,2023,Elec- Agricultural,Y,0,0,
95934,12,2023,Elec- Agricultural,Y,0,0,
95935,10,2023,Elec- Agricultural,Y,0,0,
95935,11,2023,Elec- Agricultural,Y,0,0,
95935,12,2023,Elec- Agricultural,Y,0,0,
95937,10,2023,Elec- Agricultural,Y,0,0,
95937,11,2023,Elec- Agricultural,Y,0,0,
95937,12,2023,Elec- Agricultural,Y,0,0,
95938,10,2023,Elec- Agricultural,Y,0,0,
95938,11,2023,Elec- Agricultural,Y,0,0,
95938,12,2023,Elec- Agricultural,Y,0,0,
95939,10,2023,Elec- Agricultural,Y,0,0,
95939,11,2023,Elec- Agricultural,Y,0,0,
95939,12,2023,Elec- Agricultural,Y,0,0,
95941,10,2023,Elec- Agricultural,Y,0,0,
95941,11,2023,Elec- Agricultural,Y,0,0,
95941,12,2023,Elec- Agricultural,Y,0,0,
95942,10,2023,Elec- Agricultural,Y,0,0,
95942,11,2023,Elec- Agricultural,Y,0,0,
95942,12,2023,Elec- Agricultural,Y,0,0,
95943,10,2023,Elec- Agricultural,Y,0,0,
95943,11,2023,Elec- Agricultural,Y,0,0,
95943,12,2023,Elec- Agricultural,Y,0,0,
95945,10,2023,Elec- Agricultural,Y,0,0,
95945,11,2023,Elec- Agricultural,Y,0,0,
95945,12,2023,Elec- Agricultural,Y,0,0,
95946,10,2023,Elec- Agricultural,Y,0,0,
95946,11,2023,Elec- Agricultural,Y,0,0,
95946,12,2023,Elec- Agricultural,Y,0,0,
95947,10,2023,Elec- Agricultural,Y,0,0,
95947,11,2023,Elec- Agricultural,Y,0,0,
95947,12,2023,Elec- Agricultural,Y,0,0,
95948,10,2023,Elec- Agricultural,Y,0,0,
95948,11,2023,Elec- Agricultural,Y,0,0,
95948,12,2023,Elec- Agricultural,Y,0,0,
95949,10,2023,Elec- Agricultural,Y,0,0,
95949,11,2023,Elec- Agricultural,Y,0,0,
95949,12,2023,Elec- Agricultural,Y,0,0,
95951,10,2023,Elec- Agricultural,Y,0,0,
95951,11,2023,Elec- Agricultural,Y,0,0,
95951,12,2023,Elec- Agricultural,Y,0,0,
95953,10,2023,Elec- Agricultural,Y,0,0,
95953,11,2023,Elec- Agricultural,Y,0,0,
95953,12,2023,Elec- Agricultural,Y,0,0,
95954,10,2023,Elec- Agricultural,Y,0,0,
95954,11,2023,Elec- Agricultural,Y,0,0,
95954,12,2023,Elec- Agricultural,Y,0,0,
95955,10,2023,Elec- Agricultural,Y,0,0,
95955,11,2023,Elec- Agricultural,Y,0,0,
95955,12,2023,Elec- Agricultural,Y,0,0,
95957,10,2023,Elec- Agricultural,Y,0,0,
95957,11,2023,Elec- Agricultural,Y,0,0,
95957,12,2023,Elec- Agricultural,Y,0,0,
95959,10,2023,Elec- Agricultural,Y,204,"360,703","1,768"
95959,11,2023,Elec- Agricultural,Y,0,0,
95959,12,2023,Elec- Agricultural,Y,0,0,
95960,10,2023,Elec- Agricultural,Y,0,0,
95960,11,2023,Elec- Agricultural,Y,0,0,
95960,12,2023,Elec- Agricultural,Y,0,0,
95961,10,2023,Elec- Agricultural,Y,0,0,
95961,11,2023,Elec- Agricultural,Y,0,0,
95961,12,2023,Elec- Agricultural,Y,0,0,
95962,10,2023,Elec- Agricultural,Y,0,0,
95962,11,2023,Elec- Agricultural,Y,0,0,
95962,12,2023,Elec- Agricultural,Y,0,0,
95963,10,2023,Elec- Agricultural,Y,"1,751","13,175,885","7,525"
95963,11,2023,Elec- Agricultural,Y,"2,079","8,913,973","4,288"
95963,12,2023,Elec- Agricultural,Y,"3,216","10,212,756","3,176"
95965,10,2023,Elec- Agricultural,Y,0,0,
95965,11,2023,Elec- Agricultural,Y,0,0,
95965,12,2023,Elec- Agricultural,Y,0,0,
95966,10,2023,Elec- Agricultural,Y,0,0,
95966,11,2023,Elec- Agricultural,Y,0,0,
95966,12,2023,Elec- Agricultural,Y,0,0,
95968,10,2023,Elec- Agricultural,Y,0,0,
95968,11,2023,Elec- Agricultural,Y,0,0,
95968,12,2023,Elec- Agricultural,Y,0,0,
95969,10,2023,Elec- Agricultural,Y,0,0,
95969,11,2023,Elec- Agricultural,Y,0,0,
95969,12,2023,Elec- Agricultural,Y,0,0,
95970,10,2023,Elec- Agricultural,Y,0,0,
95970,11,2023,Elec- Agricultural,Y,0,0,
95970,12,2023,Elec- Agricultural,Y,0,0,
95972,10,2023,Elec- Agricultural,Y,0,0,
95972,11,2023,Elec- Agricultural,Y,0,0,
95972,12,2023,Elec- Agricultural,Y,0,0,
95973,10,2023,Elec- Agricultural,Y,0,0,
95973,11,2023,Elec- Agricultural,Y,0,0,
95973,12,2023,Elec- Agricultural,Y,0,0,
95975,10,2023,Elec- Agricultural,Y,0,0,
95975,11,2023,Elec- Agricultural,Y,0,0,
95975,12,2023,Elec- Agricultural,Y,0,0,
95977,10,2023,Elec- Agricultural,Y,0,0,
95977,11,2023,Elec- Agricultural,Y,0,0,
95977,12,2023,Elec- Agricultural,Y,0,0,
95979,10,2023,Elec- Agricultural,Y,0,0,
95979,11,2023,Elec- Agricultural,Y,0,0,
95979,12,2023,Elec- Agricultural,Y,0,0,
95982,10,2023,Elec- Agricultural,Y,0,0,
95982,11,2023,Elec- Agricultural,Y,0,0,
95982,12,2023,Elec- Agricultural,Y,0,0,
95983,10,2023,Elec- Agricultural,Y,0,0,
95983,11,2023,Elec- Agricultural,Y,0,0,
95983,12,2023,Elec- Agricultural,Y,0,0,
95987,10,2023,Elec- Agricultural,Y,0,0,
95987,11,2023,Elec- Agricultural,Y,0,0,
95987,12,2023,Elec- Agricultural,Y,0,0,
95988,10,2023,Elec- Agricultural,Y,0,0,
95988,11,2023,Elec- Agricultural,Y,0,0,
95988,12,2023,Elec- Agricultural,Y,0,0,
95991,10,2023,Elec- Agricultural,Y,0,0,
95991,11,2023,Elec- Agricultural,Y,0,0,
95991,12,2023,Elec- Agricultural,Y,0,0,
95993,10,2023,Elec- Agricultural,Y,0,0,
95993,11,2023,Elec- Agricultural,Y,0,0,
95993,12,2023,Elec- Agricultural,Y,0,0,
96001,10,2023,Elec- Agricultural,Y,0,0,
96001,11,2023,Elec- Agricultural,Y,0,0,
96001,12,2023,Elec- Agricultural,Y,0,0,
96002,10,2023,Elec- Agricultural,Y,0,0,
96002,11,2023,Elec- Agricultural,Y,0,0,
96002,12,2023,Elec- Agricultural,Y,0,0,
96003,10,2023,Elec- Agricultural,Y,0,0,
96003,11,2023,Elec- Agricultural,Y,0,0,
96003,12,2023,Elec- Agricultural,Y,0,0,
96007,10,2023,Elec- Agricultural,Y,0,0,
96007,11,2023,Elec- Agricultural,Y,0,0,
96007,12,2023,Elec- Agricultural,Y,0,0,
96008,10,2023,Elec- Agricultural,Y,0,0,
96008,11,2023,Elec- Agricultural,Y,0,0,
96008,12,2023,Elec- Agricultural,Y,0,0,
96013,10,2023,Elec- Agricultural,Y,0,0,
96013,11,2023,Elec- Agricultural,Y,0,0,
96013,12,2023,Elec- Agricultural,Y,0,0,
96016,10,2023,Elec- Agricultural,Y,0,0,
96016,11,2023,Elec- Agricultural,Y,0,0,
96016,12,2023,Elec- Agricultural,Y,0,0,
96021,10,2023,Elec- Agricultural,Y,0,0,
96021,11,2023,Elec- Agricultural,Y,0,0,
96021,12,2023,Elec- Agricultural,Y,0,0,
96022,10,2023,Elec- Agricultural,Y,0,0,
96022,11,2023,Elec- Agricultural,Y,0,0,
96022,12,2023,Elec- Agricultural,Y,0,0,
96028,10,2023,Elec- Agricultural,Y,0,0,
96028,11,2023,Elec- Agricultural,Y,0,0,
96028,12,2023,Elec- Agricultural,Y,0,0,
96035,10,2023,Elec- Agricultural,Y,0,0,
96035,11,2023,Elec- Agricultural,Y,0,0,
96035,12,2023,Elec- Agricultural,Y,0,0,
96040,10,2023,Elec- Agricultural,Y,0,0,
96040,11,2023,Elec- Agricultural,Y,0,0,
96040,12,2023,Elec- Agricultural,Y,0,0,
96047,10,2023,Elec- Agricultural,Y,0,0,
96047,11,2023,Elec- Agricultural,Y,0,0,
96047,12,2023,Elec- Agricultural,Y,0,0,
96055,10,2023,Elec- Agricultural,Y,0,0,
96055,11,2023,Elec- Agricultural,Y,0,0,
96055,12,2023,Elec- Agricultural,Y,0,0,
96056,10,2023,Elec- Agricultural,Y,0,0,
96056,11,2023,Elec- Agricultural,Y,0,0,
96056,12,2023,Elec- Agricultural,Y,0,0,
96059,10,2023,Elec- Agricultural,Y,0,0,
96059,11,2023,Elec- Agricultural,Y,0,0,
96059,12,2023,Elec- Agricultural,Y,0,0,
96062,10,2023,Elec- Agricultural,Y,0,0,
96062,11,2023,Elec- Agricultural,Y,0,0,
96062,12,2023,Elec- Agricultural,Y,0,0,
96065,10,2023,Elec- Agricultural,Y,0,0,
96065,11,2023,Elec- Agricultural,Y,0,0,
96065,12,2023,Elec- Agricultural,Y,0,0,
96069,10,2023,Elec- Agricultural,Y,0,0,
96069,11,2023,Elec- Agricultural,Y,0,0,
96069,12,2023,Elec- Agricultural,Y,0,0,
96073,10,2023,Elec- Agricultural,Y,0,0,
96073,11,2023,Elec- Agricultural,Y,0,0,
96073,12,2023,Elec- Agricultural,Y,0,0,
96075,10,2023,Elec- Agricultural,Y,0,0,
96075,11,2023,Elec- Agricultural,Y,0,0,
96075,12,2023,Elec- Agricultural,Y,0,0,
96076,10,2023,Elec- Agricultural,Y,0,0,
96076,11,2023,Elec- Agricultural,Y,0,0,
96076,12,2023,Elec- Agricultural,Y,0,0,
96080,10,2023,Elec- Agricultural,Y,0,0,
96080,11,2023,Elec- Agricultural,Y,0,0,
96080,12,2023,Elec- Agricultural,Y,0,0,
96088,10,2023,Elec- Agricultural,Y,0,0,
96088,11,2023,Elec- Agricultural,Y,0,0,
96088,12,2023,Elec- Agricultural,Y,0,0,
96096,10,2023,Elec- Agricultural,Y,0,0,
96096,11,2023,Elec- Agricultural,Y,0,0,
96096,12,2023,Elec- Agricultural,Y,0,0,
93101,10,2023,Elec- Commercial,Y,0,0,
93101,11,2023,Elec- Commercial,Y,0,0,
93101,12,2023,Elec- Commercial,Y,0,0,
93105,10,2023,Elec- Commercial,Y,0,0,
93105,11,2023,Elec- Commercial,Y,0,0,
93105,12,2023,Elec- Commercial,Y,0,0,
93110,10,2023,Elec- Commercial,Y,0,0,
93110,11,2023,Elec- Commercial,Y,0,0,
93110,12,2023,Elec- Commercial,Y,0,0,
93117,10,2023,Elec- Commercial,Y,0,0,
93117,11,2023,Elec- Commercial,Y,0,0,
93117,12,2023,Elec- Commercial,Y,0,0,
93203,10,2023,Elec- Commercial,Y,0,0,
93203,11,2023,Elec- Commercial,Y,0,0,
93203,12,2023,Elec- Commercial,Y,0,0,
93204,10,2023,Elec- Commercial,Y,0,0,
93204,11,2023,Elec- Commercial,Y,0,0,
93204,12,2023,Elec- Commercial,Y,0,0,
93206,10,2023,Elec- Commercial,Y,0,0,
93206,11,2023,Elec- Commercial,Y,0,0,
93206,12,2023,Elec- Commercial,Y,0,0,
93210,10,2023,Elec- Commercial,Y,0,0,
93210,11,2023,Elec- Commercial,Y,0,0,
93210,12,2023,Elec- Commercial,Y,0,0,
93212,10,2023,Elec- Commercial,Y,0,0,
93212,11,2023,Elec- Commercial,Y,0,0,
93212,12,2023,Elec- Commercial,Y,0,0,
93219,10,2023,Elec- Commercial,Y,0,0,
93219,11,2023,Elec- Commercial,Y,0,0,
93219,12,2023,Elec- Commercial,Y,0,0,
93224,10,2023,Elec- Commercial,Y,0,0,
93224,11,2023,Elec- Commercial,Y,0,0,
93224,12,2023,Elec- Commercial,Y,0,0,
93230,10,2023,Elec- Commercial,Y,0,0,
93230,11,2023,Elec- Commercial,Y,0,0,
93230,12,2023,Elec- Commercial,Y,0,0,
93234,10,2023,Elec- Commercial,Y,0,0,
93234,11,2023,Elec- Commercial,Y,0,0,
93234,12,2023,Elec- Commercial,Y,0,0,
93239,10,2023,Elec- Commercial,Y,0,0,
93239,11,2023,Elec- Commercial,Y,0,0,
93239,12,2023,Elec- Commercial,Y,0,0,
93241,10,2023,Elec- Commercial,Y,0,0,
93241,11,2023,Elec- Commercial,Y,0,0,
93241,12,2023,Elec- Commercial,Y,0,0,
93242,10,2023,Elec- Commercial,Y,0,0,
93242,11,2023,Elec- Commercial,Y,0,0,
93242,12,2023,Elec- Commercial,Y,0,0,
93243,10,2023,Elec- Commercial,Y,0,0,
93243,11,2023,Elec- Commercial,Y,0,0,
93243,12,2023,Elec- Commercial,Y,0,0,
93245,10,2023,Elec- Commercial,Y,0,0,
93245,11,2023,Elec- Commercial,Y,0,0,
93245,12,2023,Elec- Commercial,Y,0,0,
93249,10,2023,Elec- Commercial,Y,0,0,
93249,11,2023,Elec- Commercial,Y,0,0,
93249,12,2023,Elec- Commercial,Y,0,0,
93250,10,2023,Elec- Commercial,Y,0,0,
93250,11,2023,Elec- Commercial,Y,0,0,
93250,12,2023,Elec- Commercial,Y,0,0,
93251,10,2023,Elec- Commercial,Y,0,0,
93251,11,2023,Elec- Commercial,Y,0,0,
93251,12,2023,Elec- Commercial,Y,0,0,
93252,10,2023,Elec- Commercial,Y,0,0,
93252,11,2023,Elec- Commercial,Y,0,0,
93252,12,2023,Elec- Commercial,Y,0,0,
93254,10,2023,Elec- Commercial,Y,0,0,
93254,11,2023,Elec- Commercial,Y,0,0,
93254,12,2023,Elec- Commercial,Y,0,0,
93256,10,2023,Elec- Commercial,Y,0,0,
93256,11,2023,Elec- Commercial,Y,0,0,
93256,12,2023,Elec- Commercial,Y,0,0,
93263,10,2023,Elec- Commercial,Y,0,0,
93263,11,2023,Elec- Commercial,Y,"2,734","53,424,832","19,541"
93263,12,2023,Elec- Commercial,Y,"2,232","52,338,614","23,449"
93266,10,2023,Elec- Commercial,Y,0,0,
93266,11,2023,Elec- Commercial,Y,0,0,
93266,12,2023,Elec- Commercial,Y,0,0,
93268,10,2023,Elec- Commercial,Y,0,0,
93268,11,2023,Elec- Commercial,Y,0,0,
93268,12,2023,Elec- Commercial,Y,0,0,
93272,10,2023,Elec- Commercial,Y,0,0,
93272,11,2023,Elec- Commercial,Y,0,0,
93272,12,2023,Elec- Commercial,Y,0,0,
93274,10,2023,Elec- Commercial,Y,0,0,
93274,11,2023,Elec- Commercial,Y,0,0,
93274,12,2023,Elec- Commercial,Y,0,0,
93276,10,2023,Elec- Commercial,Y,0,0,
93276,11,2023,Elec- Commercial,Y,0,0,
93276,12,2023,Elec- Commercial,Y,0,0,
93277,10,2023,Elec- Commercial,Y,0,0,
93277,11,2023,Elec- Commercial,Y,0,0,
93277,12,2023,Elec- Commercial,Y,0,0,
93280,10,2023,Elec- Commercial,Y,0,0,
93280,11,2023,Elec- Commercial,Y,0,0,
93280,12,2023,Elec- Commercial,Y,0,0,
93286,10,2023,Elec- Commercial,Y,0,0,
93286,11,2023,Elec- Commercial,Y,0,0,
93286,12,2023,Elec- Commercial,Y,0,0,
93291,10,2023,Elec- Commercial,Y,0,0,
93291,11,2023,Elec- Commercial,Y,0,0,
93291,12,2023,Elec- Commercial,Y,0,0,
93292,10,2023,Elec- Commercial,Y,0,0,
93292,11,2023,Elec- Commercial,Y,0,0,
93292,12,2023,Elec- Commercial,Y,0,0,
93301,10,2023,Elec- Commercial,Y,0,0,
93301,11,2023,Elec- Commercial,Y,0,0,
93301,12,2023,Elec- Commercial,Y,0,0,
93304,10,2023,Elec- Commercial,Y,0,0,
93304,11,2023,Elec- Commercial,Y,0,0,
93304,12,2023,Elec- Commercial,Y,0,0,
93305,10,2023,Elec- Commercial,Y,0,0,
93305,11,2023,Elec- Commercial,Y,0,0,
93305,12,2023,Elec- Commercial,Y,0,0,
93306,10,2023,Elec- Commercial,Y,0,0,
93306,11,2023,Elec- Commercial,Y,0,0,
93306,12,2023,Elec- Commercial,Y,0,0,
93307,10,2023,Elec- Commercial,Y,"7,953",125595102,"15,792"
93307,11,2023,Elec- Commercial,Y,"7,075","89,183,364","12,605"
93307,12,2023,Elec- Commercial,Y,"6,606","82,553,808","12,497"
93308,10,2023,Elec- Commercial,Y,"11,169",147080641,"13,169"
93308,11,2023,Elec- Commercial,Y,"5,303","71,640,067","13,509"
93308,12,2023,Elec- Commercial,Y,"6,332","77,105,631","12,177"
93309,10,2023,Elec- Commercial,Y,0,0,
93309,11,2023,Elec- Commercial,Y,0,0,
93309,12,2023,Elec- Commercial,Y,0,0,
93311,10,2023,Elec- Commercial,Y,0,0,
93311,11,2023,Elec- Commercial,Y,0,0,
93311,12,2023,Elec- Commercial,Y,0,0,
93312,10,2023,Elec- Commercial,Y,0,0,
93312,11,2023,Elec- Commercial,Y,0,0,
93312,12,2023,Elec- Commercial,Y,0,0,
93313,10,2023,Elec- Commercial,Y,0,0,
93313,11,2023,Elec- Commercial,Y,0,0,
93313,12,2023,Elec- Commercial,Y,0,0,
93314,10,2023,Elec- Commercial,Y,0,0,
93314,11,2023,Elec- Commercial,Y,0,0,
93314,12,2023,Elec- Commercial,Y,0,0,
93401,10,2023,Elec- Commercial,Y,"4,500","32,935,393","7,319"
93401,11,2023,Elec- Commercial,Y,"3,418","26,426,739","7,732"
93401,12,2023,Elec- Commercial,Y,"3,418","26,188,895","7,662"
93402,10,2023,Elec- Commercial,Y,0,0,
